max(arraySize): 500
subSizeList: [1, 4, 16, 64, 256]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:48:00
# Fork: 1 of 2
# Warmup Iteration   1: 37.991 ns/op
# Warmup Iteration   2: 67.517 ns/op
# Warmup Iteration   3: 35.709 ns/op
Iteration   5: 35.752 ns/op
Iteration   6: 36.226 ns/op
Iteration   7: 35.678 ns/op
Iteration   8: 34.512 ns/op
Iteration   9: 35.678 ns/op
Iteration  10: 35.713 ns/op

# Run progress: 40.06% complete, ETA 00:43:07
# Fork: 2 of 2
# Warmup Iteration   1: 37.727 ns/op
# Warmup Iteration   2: 73.279 ns/op
# Warmup Iteration   3: 35.654 ns/op
Iteration   1: 35.669 ns/op
Iteration   2: 35.715 ns/op
Iteration   3: 35.699 ns/op
Iteration   4: 35.666 ns/op
Iteration   5: 35.708 ns/op
Iteration   6: 36.122 ns/op
Iteration   7: 35.751 ns/op
Iteration   8: 34.506 ns/op
Iteration   9: 35.716 ns/op
Iteration  10: 35.641 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.624 ±(99.9%) 0.356 ns/op [Average]
  (min, avg, max) = (34.506, 35.624, 36.226), stdev = 0.410
  CI (99.9%): [35.268, 35.980] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = DPQ_11)

# Run progress: 40.11% complete, ETA 00:43:04
# Fork: 1 of 2
# Warmup Iteration   1: 7632.799 ns/op
# Warmup Iteration   2: 6464.364 ns/op
# Warmup Iteration   3: 5600.319 ns/op
Iteration   1: 5622.508 ns/op
Iteration   2: 5680.448 ns/op
Iteration   3: 5608.465 ns/op
Iteration   4: 5601.170 ns/op
Iteration   5: 5635.348 ns/op
Iteration   6: 5577.806 ns/op
Iteration   7: 5610.898 ns/op
Iteration   8: 5612.830 ns/op
Iteration   9: 5578.051 ns/op
Iteration  10: 5599.847 ns/op

# Run progress: 40.17% complete, ETA 00:43:02
# Fork: 2 of 2
# Warmup Iteration   1: 7953.088 ns/op
# Warmup Iteration   2: 6648.146 ns/op
# Warmup Iteration   3: 5589.075 ns/op
Iteration   1: 5590.791 ns/op
Iteration   2: 5591.911 ns/op
Iteration   3: 5599.794 ns/op
Iteration   4: 5583.316 ns/op
Iteration   5: 5591.878 ns/op
Iteration   6: 5578.639 ns/op
Iteration   7: 5591.977 ns/op
Iteration   8: 5581.334 ns/op
Iteration   9: 5578.140 ns/op
Iteration  10: 5668.247 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  5604.170 ±(99.9%) 24.970 ns/op [Average]
  (min, avg, max) = (5577.806, 5604.170, 5680.448), stdev = 28.755
  CI (99.9%): [5579.200, 5629.139] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = DPQ_18_11_21)

# Run progress: 40.22% complete, ETA 00:42:59
# Fork: 1 of 2
# Warmup Iteration   1: 16631.172 ns/op
# Warmup Iteration   2: 8453.531 ns/op
# Warmup Iteration   3: 7489.589 ns/op
Iteration   1: 7463.930 ns/op
Iteration   2: 7485.443 ns/op
Iteration   3: 7482.331 ns/op
Iteration   4: 7466.493 ns/op
Iteration   5: 7483.308 ns/op
Iteration   6: 7487.380 ns/op
Iteration   7: 7481.945 ns/op
Iteration   8: 7494.237 ns/op
Iteration   9: 7495.964 ns/op
Iteration  10: 7488.780 ns/op

# Run progress: 40.28% complete, ETA 00:42:57
# Fork: 2 of 2
# Warmup Iteration   1: 17544.992 ns/op
# Warmup Iteration   2: 8527.649 ns/op
# Warmup Iteration   3: 7530.062 ns/op
Iteration   1: 7518.370 ns/op
Iteration   2: 7558.094 ns/op
Iteration   3: 7561.498 ns/op
Iteration   4: 7575.320 ns/op
Iteration   5: 7526.149 ns/op
Iteration   6: 7550.076 ns/op
Iteration   7: 7516.191 ns/op
Iteration   8: 7573.418 ns/op
Iteration   9: 7540.787 ns/op
Iteration  10: 7570.925 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7516.032 ±(99.9%) 33.007 ns/op [Average]
  (min, avg, max) = (7463.930, 7516.032, 7575.320), stdev = 38.011
  CI (99.9%): [7483.025, 7549.039] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = DPQ_18_11I)

# Run progress: 40.33% complete, ETA 00:42:54
# Fork: 1 of 2
# Warmup Iteration   1: 21067.599 ns/op
# Warmup Iteration   2: 8708.193 ns/op
# Warmup Iteration   3: 7478.594 ns/op
Iteration   1: 7476.836 ns/op
Iteration   2: 7494.103 ns/op
Iteration   3: 7509.237 ns/op
Iteration   4: 7493.432 ns/op
Iteration   5: 7484.681 ns/op
Iteration   6: 7505.212 ns/op
Iteration   7: 7503.650 ns/op
Iteration   8: 7487.703 ns/op
Iteration   9: 7471.142 ns/op
Iteration  10: 7496.135 ns/op

# Run progress: 40.39% complete, ETA 00:42:52
# Fork: 2 of 2
# Warmup Iteration   1: 21226.251 ns/op
# Warmup Iteration   2: 8335.007 ns/op
# Warmup Iteration   3: 7800.728 ns/op
Iteration   1: 7470.397 ns/op
Iteration   2: 7442.437 ns/op
Iteration   3: 7483.570 ns/op
Iteration   4: 7442.045 ns/op
Iteration   5: 7442.820 ns/op
Iteration   6: 7464.102 ns/op
Iteration   7: 7438.663 ns/op
Iteration   8: 7486.797 ns/op
Iteration   9: 7431.602 ns/op
Iteration  10: 7462.524 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7474.354 ±(99.9%) 21.098 ns/op [Average]
  (min, avg, max) = (7431.602, 7474.354, 7509.237), stdev = 24.296
  CI (99.9%): [7453.256, 7495.452] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = DPQ_18_11P)

# Run progress: 40.44% complete, ETA 00:42:50
# Fork: 1 of 2
# Warmup Iteration   1: 11484.401 ns/op
# Warmup Iteration   2: 7420.257 ns/op
# Warmup Iteration   3: 6528.949 ns/op
Iteration   1: 6463.615 ns/op
Iteration   2: 6491.765 ns/op
Iteration   3: 6516.832 ns/op
Iteration   4: 6462.733 ns/op
Iteration   5: 6523.383 ns/op
Iteration   6: 6508.294 ns/op
Iteration   7: 6467.102 ns/op
Iteration   8: 6504.404 ns/op
Iteration   9: 6515.209 ns/op
Iteration  10: 6461.392 ns/op

# Run progress: 40.50% complete, ETA 00:42:47
# Fork: 2 of 2
# Warmup Iteration   1: 11082.868 ns/op
# Warmup Iteration   2: 7347.686 ns/op
# Warmup Iteration   3: 6573.497 ns/op
Iteration   1: 6525.501 ns/op
Iteration   2: 6514.909 ns/op
Iteration   3: 6554.219 ns/op
Iteration   4: 6508.363 ns/op
Iteration   5: 6548.632 ns/op
Iteration   6: 6534.738 ns/op
Iteration   7: 6537.313 ns/op
Iteration   8: 6534.102 ns/op
Iteration   9: 6542.023 ns/op
Iteration  10: 6540.366 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  6512.745 ±(99.9%) 25.713 ns/op [Average]
  (min, avg, max) = (6461.392, 6512.745, 6554.219), stdev = 29.611
  CI (99.9%): [6487.032, 6538.457] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = RADIX)

# Run progress: 40.56% complete, ETA 00:42:45
# Fork: 1 of 2
# Warmup Iteration   1: 15413.487 ns/op
# Warmup Iteration   2: 10368.928 ns/op
# Warmup Iteration   3: 9259.292 ns/op
Iteration   1: 9253.736 ns/op
Iteration   2: 9199.878 ns/op
Iteration   3: 9252.588 ns/op
Iteration   4: 9216.642 ns/op
Iteration   5: 9276.117 ns/op
Iteration   6: 9229.053 ns/op
Iteration   7: 9266.106 ns/op
Iteration   8: 9187.240 ns/op
Iteration   9: 9234.833 ns/op
Iteration  10: 9235.322 ns/op

# Run progress: 40.61% complete, ETA 00:42:43
# Fork: 2 of 2
# Warmup Iteration   1: 14242.215 ns/op
# Warmup Iteration   2: 10291.303 ns/op
# Warmup Iteration   3: 8845.107 ns/op
Iteration   1: 8870.113 ns/op
Iteration   2: 8819.106 ns/op
Iteration   3: 8837.260 ns/op
Iteration   4: 8820.359 ns/op
Iteration   5: 8821.033 ns/op
Iteration   6: 8856.314 ns/op
Iteration   7: 8816.438 ns/op
Iteration   8: 8815.176 ns/op
Iteration   9: 8856.290 ns/op
Iteration  10: 8871.928 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  9036.777 ±(99.9%) 178.077 ns/op [Average]
  (min, avg, max) = (8815.176, 9036.777, 9276.117), stdev = 205.074
  CI (99.9%): [8858.699, 9214.854] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = BASELINE)

# Run progress: 40.67% complete, ETA 00:42:40
# Fork: 1 of 2
# Warmup Iteration   1: 38.053 ns/op
# Warmup Iteration   2: 66.119 ns/op
# Warmup Iteration   3: 35.680 ns/op
Iteration   1: 35.732 ns/op
Iteration   2: 35.634 ns/op
Iteration   3: 35.690 ns/op
Iteration   4: 35.648 ns/op
Iteration   5: 35.692 ns/op
Iteration   6: 36.106 ns/op
Iteration   7: 35.678 ns/op
Iteration   8: 34.506 ns/op
Iteration   9: 35.668 ns/op
Iteration  10: 35.604 ns/op

# Run progress: 40.72% complete, ETA 00:42:38
# Fork: 2 of 2
# Warmup Iteration   1: 37.848 ns/op
# Warmup Iteration   2: 73.444 ns/op
# Warmup Iteration   3: 35.660 ns/op
Iteration   1: 35.749 ns/op
Iteration   2: 35.684 ns/op
Iteration   3: 35.785 ns/op
Iteration   4: 35.658 ns/op
Iteration   5: 35.619 ns/op
Iteration   6: 36.161 ns/op
Iteration   7: 35.652 ns/op
Iteration   8: 34.438 ns/op
Iteration   9: 35.635 ns/op
Iteration  10: 35.621 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.598 ±(99.9%) 0.359 ns/op [Average]
  (min, avg, max) = (34.438, 35.598, 36.161), stdev = 0.413
  CI (99.9%): [35.240, 35.957] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = DPQ_11)

# Run progress: 40.78% complete, ETA 00:42:35
# Fork: 1 of 2
# Warmup Iteration   1: 8102.830 ns/op
# Warmup Iteration   2: 6945.228 ns/op
# Warmup Iteration   3: 5892.454 ns/op
Iteration   1: 5907.216 ns/op
Iteration   2: 5907.051 ns/op
Iteration   3: 5899.207 ns/op
Iteration   4: 5877.202 ns/op
Iteration   5: 5889.741 ns/op
Iteration   6: 5904.666 ns/op
Iteration   7: 5889.491 ns/op
Iteration   8: 5956.420 ns/op
Iteration   9: 5899.720 ns/op
Iteration  10: 5978.039 ns/op

# Run progress: 40.83% complete, ETA 00:42:33
# Fork: 2 of 2
# Warmup Iteration   1: 7528.112 ns/op
# Warmup Iteration   2: 6869.396 ns/op
# Warmup Iteration   3: 5872.726 ns/op
Iteration   1: 5872.741 ns/op
Iteration   2: 5871.383 ns/op
Iteration   3: 5883.337 ns/op
Iteration   4: 5863.089 ns/op
Iteration   5: 5867.328 ns/op
Iteration   6: 5857.965 ns/op
Iteration   7: 5875.290 ns/op
Iteration   8: 5862.538 ns/op
Iteration   9: 5861.341 ns/op
Iteration  10: 5865.066 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  5889.442 ±(99.9%) 27.219 ns/op [Average]
  (min, avg, max) = (5857.965, 5889.442, 5978.039), stdev = 31.346
  CI (99.9%): [5862.222, 5916.661] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = DPQ_18_11_21)

# Run progress: 40.89% complete, ETA 00:42:30
# Fork: 1 of 2
# Warmup Iteration   1: 14494.939 ns/op
# Warmup Iteration   2: 4745.035 ns/op
# Warmup Iteration   3: 4233.728 ns/op
Iteration   1: 4278.617 ns/op
Iteration   2: 4236.992 ns/op
Iteration   3: 4229.018 ns/op
Iteration   4: 4237.700 ns/op
Iteration   5: 4234.700 ns/op
Iteration   6: 4224.881 ns/op
Iteration   7: 4233.249 ns/op
Iteration   8: 4211.107 ns/op
Iteration   9: 4236.930 ns/op
Iteration  10: 4245.230 ns/op

# Run progress: 40.94% complete, ETA 00:42:28
# Fork: 2 of 2
# Warmup Iteration   1: 16565.568 ns/op
# Warmup Iteration   2: 4938.399 ns/op
# Warmup Iteration   3: 4311.483 ns/op
Iteration   1: 4347.342 ns/op
Iteration   2: 4289.205 ns/op
Iteration   3: 4281.108 ns/op
Iteration   4: 4280.306 ns/op
Iteration   5: 4307.448 ns/op
Iteration   6: 4296.364 ns/op
Iteration   7: 4270.790 ns/op
Iteration   8: 4284.574 ns/op
Iteration   9: 4301.101 ns/op
Iteration  10: 4306.528 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  4266.660 ±(99.9%) 31.286 ns/op [Average]
  (min, avg, max) = (4211.107, 4266.660, 4347.342), stdev = 36.029
  CI (99.9%): [4235.374, 4297.946] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = DPQ_18_11I)

# Run progress: 41.00% complete, ETA 00:42:26
# Fork: 1 of 2
# Warmup Iteration   1: 16464.883 ns/op
# Warmup Iteration   2: 4842.767 ns/op
# Warmup Iteration   3: 4290.701 ns/op
Iteration   1: 4324.653 ns/op
Iteration   2: 4274.448 ns/op
Iteration   3: 4285.796 ns/op
Iteration   4: 4282.379 ns/op
Iteration   5: 4283.961 ns/op
Iteration   6: 4303.505 ns/op
Iteration   7: 4299.081 ns/op
Iteration   8: 4303.162 ns/op
Iteration   9: 4277.026 ns/op
Iteration  10: 4327.794 ns/op

# Run progress: 41.06% complete, ETA 00:42:23
# Fork: 2 of 2
# Warmup Iteration   1: 14742.476 ns/op
# Warmup Iteration   2: 5136.693 ns/op
# Warmup Iteration   3: 4309.472 ns/op
Iteration   1: 4329.606 ns/op
Iteration   2: 4298.619 ns/op
Iteration   3: 4313.372 ns/op
Iteration   4: 4313.184 ns/op
Iteration   5: 4306.330 ns/op
Iteration   6: 4304.383 ns/op
Iteration   7: 4309.440 ns/op
Iteration   8: 4293.674 ns/op
Iteration   9: 4306.395 ns/op
Iteration  10: 4325.241 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  4303.102 ±(99.9%) 14.446 ns/op [Average]
  (min, avg, max) = (4274.448, 4303.102, 4329.606), stdev = 16.636
  CI (99.9%): [4288.656, 4317.549] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = DPQ_18_11P)

# Run progress: 41.11% complete, ETA 00:42:21
# Fork: 1 of 2
# Warmup Iteration   1: 9399.478 ns/op
# Warmup Iteration   2: 4710.163 ns/op
# Warmup Iteration   3: 4147.351 ns/op
Iteration   1: 4143.069 ns/op
Iteration   2: 4164.720 ns/op
Iteration   3: 4157.794 ns/op
Iteration   4: 4157.116 ns/op
Iteration   5: 4139.865 ns/op
Iteration   6: 4148.556 ns/op
Iteration   7: 4177.579 ns/op
Iteration   8: 4155.065 ns/op
Iteration   9: 4141.982 ns/op
Iteration  10: 4161.245 ns/op

# Run progress: 41.17% complete, ETA 00:42:18
# Fork: 2 of 2
# Warmup Iteration   1: 7295.525 ns/op
# Warmup Iteration   2: 4773.295 ns/op
# Warmup Iteration   3: 4184.650 ns/op
Iteration   1: 4178.659 ns/op
Iteration   2: 4180.082 ns/op
Iteration   3: 4180.390 ns/op
Iteration   4: 4229.896 ns/op
Iteration   5: 4180.669 ns/op
Iteration   6: 4168.733 ns/op
Iteration   7: 4165.489 ns/op
Iteration   8: 4191.275 ns/op
Iteration   9: 4216.306 ns/op
Iteration  10: 4220.303 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  4172.940 ±(99.9%) 22.309 ns/op [Average]
  (min, avg, max) = (4139.865, 4172.940, 4229.896), stdev = 25.691
  CI (99.9%): [4150.631, 4195.249] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 16, dataTweaker = IDENT_____, distBuilder = SAWTOTH, tSorter = RADIX)

# Run progress: 41.22% complete, ETA 00:42:16
# Fork: 1 of 2
# Warmup Iteration   1: 13174.755 ns/op
# Warmup Iteration   2: 9302.616 ns/op
# Warmup Iteration   3: 7976.011 ns/op
Iteration   1: 7944.853 ns/op
Iteration   2: 7945.742 ns/op
Iteration   3: 7965.667 ns/op
Iteration   4: 7955.699 ns/op
Iteration   5: 7968.804 ns/op
Iteration   6: 7939.672 ns/op
Iteration   7: 7964.258 ns/op
Iteration   8: 7962.178 ns/op
Iteration   9: 7966.309 ns/op
Iteration  10: 7970.519 ns/op

# Run progress: 41.28% complete, ETA 00:42:14
# Fork: 2 of 2
# Warmup Iteration   1: 14292.858 ns/op
# Warmup Iteration   2: 9404.866 ns/op
# Warmup Iteration   3: 7999.673 ns/op
Iteration   1: 7976.972 ns/op
Iteration   2: 7953.994 ns/op
Iteration   3: 7973.408 ns/op
Iteration   4: 7964.013 ns/op
Iteration   5: 7980.397 ns/op
Iteration   6: 7968.410 ns/op
Iteration   7: 7979.298 ns/op
Iteration   8: 7967.804 ns/op
Iteration   9: 7975.555 ns/op
Iteration  10: 7989.874 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7965.671 ±(99.9%) 11.054 ns/op [Average]
  (min, avg, max) = (7939.672, 7965.671, 7989.874), stdev = 12.729
  CI (99.9%): [7954.618, 7976.725] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
